Date,Year,Month,Quarter,DayOfWeek,Open,High,Low,Close,Volume,Daily_Return_Pct,Cumulative_Return_Pct,Annual_Return_Pct,Volatility_21D,SMA_7,SMA_21,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,RSI_14,BB_Upper,BB_Mid,BB_Lower,BB_Width,ATR_14,OBV
2016-03-17,2016,3,1,Thursday,2026.9,2046.24,2022.16,2040.59,4530480000,0.6595,1829.45,1.39,0.8813,2014.91,1976.56,1931.12,2018.19,2003.1,1975.4,27.7,21.9943,5.7057,67.69,2054.82,1979.5,1904.18,0.0761,26.04,901820460000.0
2016-03-18,2016,3,1,Friday,2041.16,2052.36,2041.16,2049.58,6503140000,0.4406,1837.95,1.83,0.8651,2023.53,1982.83,1932.31,2017.86,2010.25,1980.9,29.35,23.4654,5.8846,69.17,2061.73,1986.09,1910.44,0.0762,25.02,908323600000.0
2016-03-21,2016,3,1,Monday,2047.88,2053.91,2043.14,2051.6,3376600000,0.0986,1839.86,1.93,0.8635,2032.39,1989.21,1934.48,2017.64,2016.61,1986.13,30.48,24.8684,5.6116,69.51,2069.88,1991.39,1912.9,0.0788,24.0,911700200000.0
2016-03-22,2016,3,1,Tuesday,2048.64,2056.6,2040.57,2049.8,3418460000,-0.0877,1838.16,1.85,0.8281,2036.34,1994.17,1937.03,2017.43,2021.72,1990.85,30.87,26.0687,4.8013,68.78,2073.12,1997.82,1922.52,0.0754,23.43,908281740000.0
2016-03-23,2016,3,1,Wednesday,2048.55,2048.55,2034.86,2036.71,3639510000,-0.6386,1825.78,1.19,0.7826,2038.78,1999.67,1939.29,2017.21,2024.02,1994.25,29.77,26.8089,2.9611,63.6,2073.12,2003.16,1933.21,0.0698,22.83,904642230000.0
2016-03-24,2016,3,1,Thursday,2032.48,2036.04,2022.49,2035.94,3407720000,-0.0378,1825.06,1.16,0.7846,2041.63,2004.72,1941.24,2016.99,2025.86,1997.33,28.53,27.1532,1.3768,63.3,2074.37,2007.38,1940.38,0.0667,22.21,901234510000.0
2016-03-28,2016,3,1,Monday,2037.89,2042.67,2031.96,2037.05,2809090000,0.0545,1826.11,1.21,0.7593,2043.04,2008.79,1944.17,2016.65,2027.58,2000.28,27.3,27.1825,0.1175,63.57,2073.87,2011.83,1949.79,0.0617,21.39,904043600000.0
2016-03-29,2016,3,1,Tuesday,2035.75,2055.91,2028.31,2055.01,3822330000,0.8817,1843.09,2.1,0.7673,2045.1,2013.88,1946.84,2016.38,2031.8,2004.33,27.47,27.24,0.23,67.69,2070.4,2017.96,1965.53,0.052,21.83,907865930000.0
2016-03-30,2016,3,1,Wednesday,2058.27,2072.21,2058.27,2063.95,3590310000,0.435,1851.54,2.55,0.7276,2047.15,2020.15,1950.51,2016.23,2036.75,2008.75,28.0,27.392,0.608,69.54,2075.03,2022.24,1969.46,0.0522,21.5,911456240000.0
2016-03-31,2016,3,1,Thursday,2063.77,2067.92,2057.46,2059.74,3715280000,-0.204,1847.56,2.34,0.5593,2048.31,2024.03,1954.08,2016.11,2040.28,2012.52,27.76,27.4656,0.2944,67.58,2078.41,2025.91,1973.41,0.0518,20.71,907740960000.0
2016-04-01,2016,4,2,Friday,2056.62,2075.07,2043.98,2072.78,3749990000,0.6331,1859.89,2.99,0.5657,2051.6,2028.14,1958.35,2015.99,2045.28,2016.99,28.29,27.6305,0.6595,70.36,2084.01,2029.88,1975.75,0.0533,21.46,911490950000.0
2016-04-04,2016,4,2,Monday,2073.19,2074.02,2062.57,2066.13,3485710000,-0.3208,1853.6,2.66,0.5759,2055.8,2031.6,1962.29,2015.82,2048.49,2020.63,27.86,27.6764,0.1836,67.19,2087.71,2033.19,1978.66,0.0536,20.74,908005240000.0
2016-04-05,2016,4,2,Tuesday,2062.5,2062.5,2042.56,2045.17,4154920000,-1.0145,1833.78,1.62,0.6297,2057.12,2033.76,1965.05,2015.44,2047.98,2022.45,25.53,27.2471,-1.7171,58.28,2088.03,2035.36,1982.68,0.0518,20.94,903850320000.0
2016-04-06,2016,4,2,Wednesday,2045.56,2067.33,2043.09,2066.66,3750800000,1.0508,1854.1,2.68,0.6624,2061.35,2036.85,1968.85,2015.22,2050.85,2025.72,25.13,26.8237,-1.6937,63.61,2087.04,2039.73,1992.41,0.0464,21.18,907601120000.0
2016-04-07,2016,4,2,Thursday,2063.01,2063.01,2033.8,2041.91,3801250000,-1.1976,1830.7,1.45,0.6697,2059.48,2039.83,1971.61,2014.82,2049.48,2026.92,22.56,25.971,-3.411,54.91,2083.27,2042.36,2001.44,0.0401,22.01,903799870000.0
2016-04-08,2016,4,2,Friday,2045.54,2060.63,2041.69,2047.6,3359530000,0.2787,1836.08,1.74,0.6655,2057.14,2042.61,1974.9,2014.43,2049.19,2028.45,20.74,24.9248,-4.1848,56.39,2077.78,2045.26,2012.74,0.0318,21.79,907159400000.0
2016-04-11,2016,4,2,Monday,2050.23,2062.93,2041.88,2041.99,3567840000,-0.274,1830.78,1.46,0.6712,2054.61,2045.1,1977.88,2014.1,2048.08,2029.45,18.63,23.6658,-5.0358,54.49,2076.97,2046.25,2015.53,0.03,21.74,903591560000.0
2016-04-12,2016,4,2,Tuesday,2043.72,2065.05,2039.74,2061.72,4239740000,0.9662,1849.43,2.44,0.6084,2053.03,2046.99,1980.31,2013.9,2050.18,2031.84,18.34,22.6006,-4.2606,59.63,2077.1,2048.35,2019.6,0.0281,22.0,907831300000.0
2016-04-13,2016,4,2,Wednesday,2065.92,2083.18,2065.92,2082.42,4191830000,1.004,1869.01,3.47,0.6372,2055.35,2049.98,1983.17,2013.8,2055.14,2035.59,19.55,21.9905,-2.4405,64.2,2080.02,2051.68,2023.34,0.0276,21.96,912023130000.0
2016-04-14,2016,4,2,Thursday,2082.89,2087.84,2078.13,2082.78,3765870000,0.0173,1869.35,3.48,0.6335,2060.73,2053.16,1986.76,2013.93,2059.39,2039.09,20.3,21.6524,-1.3524,64.27,2083.58,2054.46,2025.33,0.0284,21.08,915789000000.0
2016-04-15,2016,4,2,Friday,2083.1,2083.22,2076.31,2080.73,3701450000,-0.0984,1867.41,3.38,0.6288,2062.74,2055.71,1990.13,2014.02,2062.67,2042.17,20.5,21.4219,-0.9219,63.45,2087.06,2056.46,2025.87,0.0298,20.07,912087550000.0
2016-04-18,2016,4,2,Monday,2078.83,2094.66,2073.65,2094.34,3316880000,0.6541,1880.28,4.06,0.6286,2070.23,2058.27,1993.7,2014.1,2067.55,2046.04,21.51,21.4395,0.0705,66.52,2093.44,2058.7,2023.96,0.0337,20.14,915404430000.0
2016-04-19,2016,4,2,Tuesday,2096.05,2104.05,2091.68,2100.8,3896830000,0.3085,1886.38,4.38,0.626,2077.83,2060.71,1998.12,2014.22,2072.66,2050.09,22.57,21.6656,0.9044,67.89,2100.46,2061.16,2021.87,0.0381,19.58,919301260000.0
2016-04-20,2016,4,2,Wednesday,2101.52,2111.05,2096.32,2102.4,4184880000,0.0762,1887.9,4.46,0.626,2086.46,2063.13,2003.1,2014.39,2077.24,2053.97,23.27,21.9865,1.2835,68.24,2106.75,2063.79,2020.83,0.0416,19.24,923486140000.0
2016-04-21,2016,4,2,Thursday,2102.09,2103.78,2088.52,2091.48,4175290000,-0.5194,1877.57,3.92,0.6401,2090.71,2065.11,2007.88,2014.44,2079.43,2056.75,22.68,22.1252,0.5548,63.2,2109.21,2066.53,2023.85,0.0413,18.95,919310850000.0
2016-04-22,2016,4,2,Friday,2091.49,2094.32,2081.2,2091.58,3790580000,0.0048,1877.67,3.92,0.6181,2092.02,2067.72,2012.68,2014.66,2081.3,2059.33,21.97,22.0942,-0.1242,63.23,2110.83,2069.31,2027.79,0.0401,18.54,923101430000.0
2016-04-25,2016,4,2,Monday,2089.37,2089.37,2077.52,2087.79,3319740000,-0.1812,1874.08,3.73,0.6208,2092.73,2070.19,2017.85,2014.85,2082.3,2061.43,20.87,21.8493,-0.9793,61.41,2111.21,2071.85,2032.49,0.038,18.22,919781690000.0
2016-04-26,2016,4,2,Tuesday,2089.84,2096.87,2085.8,2091.7,3557190000,0.1873,1877.78,3.93,0.6207,2094.3,2072.79,2022.39,2014.92,2083.74,2063.68,20.06,21.4915,-1.4315,62.6,2113.16,2073.68,2034.21,0.0381,17.71,923338880000.0
2016-04-27,2016,4,2,Wednesday,2092.33,2099.89,2082.31,2095.15,4100110000,0.1649,1881.04,4.1,0.5965,2094.41,2074.71,2026.38,2014.9,2085.5,2066.01,19.49,21.0912,-1.6012,63.68,2115.56,2075.24,2034.93,0.0389,17.7,927438990000.0
2016-04-28,2016,4,2,Thursday,2090.93,2099.3,2071.62,2075.81,4309840000,-0.9231,1862.76,3.14,0.6303,2090.84,2075.27,2029.36,2014.73,2084.01,2066.73,17.28,20.3289,-3.0489,54.28,2115.7,2076.05,2036.4,0.0382,18.41,923129150000.0
2016-04-29,2016,4,2,Friday,2071.82,2073.85,2052.28,2065.3,4704720000,-0.5063,1852.82,2.62,0.6393,2085.54,2075.54,2032.31,2014.52,2081.13,2066.63,14.5,19.1632,-4.6632,49.97,2115.59,2075.67,2035.75,0.0385,18.78,918424430000.0
2016-05-02,2016,5,2,Monday,2067.17,2083.42,2066.11,2081.43,3841110000,0.781,1868.07,3.42,0.6472,2084.11,2075.95,2035.58,2014.31,2081.18,2067.72,13.46,18.0225,-4.5625,55.78,2116.17,2076.44,2036.7,0.0383,18.73,922265540000.0
2016-05-03,2016,5,2,Tuesday,2077.18,2077.18,2054.89,2063.37,4173390000,-0.8677,1850.99,2.52,0.6722,2080.08,2075.82,2037.94,2013.99,2078.44,2067.4,11.04,16.626,-5.586,48.93,2114.84,2077.35,2039.86,0.0361,19.29,918092150000.0
2016-05-04,2016,5,2,Wednesday,2060.3,2060.3,2045.55,2051.12,4058560000,-0.5937,1839.41,1.91,0.6463,2074.84,2076.1,2040.54,2013.61,2074.23,2066.2,8.03,14.9068,-6.8768,44.9,2115.61,2076.57,2037.54,0.0376,19.18,914033590000.0
2016-05-05,2016,5,2,Thursday,2052.95,2060.23,2045.77,2050.63,4008530000,-0.0239,1838.95,1.89,0.6013,2068.97,2075.34,2042.96,2013.26,2070.6,2065.04,5.56,13.0375,-7.4775,44.74,2114.58,2077.01,2039.43,0.0362,18.84,910025060000.0
2016-05-06,2016,5,2,Friday,2047.77,2057.72,2039.45,2057.14,3796350000,0.3175,1845.1,2.21,0.5429,2063.54,2076.06,2045.06,2012.98,2068.53,2064.46,4.07,11.244,-7.174,47.4,2113.7,2077.48,2041.27,0.0349,18.8,913821410000.0
2016-05-09,2016,5,2,Monday,2057.55,2064.15,2054.31,2058.69,3788620000,0.0753,1846.57,2.29,0.5402,2061.1,2076.59,2047.28,2012.76,2067.02,2064.03,2.99,9.5932,-6.6032,48.04,2111.76,2078.32,2044.88,0.0322,18.16,917610030000.0
2016-05-10,2016,5,2,Tuesday,2062.63,2084.87,2062.63,2084.39,3600200000,1.2484,1870.87,3.56,0.5969,2063.82,2078.61,2050.32,2012.79,2069.69,2065.54,4.15,8.5045,-4.3545,57.33,2112.05,2079.45,2046.86,0.0313,18.74,921210230000.0
2016-05-11,2016,5,2,Wednesday,2083.29,2083.29,2064.46,2064.46,3821980000,-0.9562,1852.02,2.57,0.6047,2061.4,2078.74,2052.04,2012.77,2068.89,2065.46,3.43,7.4896,-4.0596,49.88,2111.79,2078.55,2045.32,0.032,18.82,917388250000.0
2016-05-12,2016,5,2,Thursday,2067.17,2073.99,2053.13,2064.11,3782390000,-0.017,1851.69,2.56,0.5601,2061.51,2077.87,2053.6,2012.62,2068.15,2065.36,2.79,6.5497,-3.7597,49.76,2111.4,2077.62,2043.84,0.0325,18.97,913605860000.0
2016-05-13,2016,5,2,Friday,2062.5,2066.79,2043.13,2046.61,3579880000,-0.8478,1835.15,1.69,0.5868,2060.86,2076.14,2054.66,2012.31,2064.84,2063.97,0.87,5.4138,-4.5438,43.96,2112.37,2075.92,2039.46,0.0351,19.3,910025980000.0
2016-05-16,2016,5,2,Monday,2046.53,2071.88,2046.53,2066.66,3501360000,0.9797,1854.1,2.68,0.6307,2063.15,2075.47,2055.99,2012.11,2065.12,2064.17,0.95,4.521,-3.571,51.01,2110.13,2074.53,2038.93,0.0343,19.73,913527340000.0
2016-05-17,2016,5,2,Tuesday,2065.04,2065.69,2040.82,2047.21,4108960000,-0.9411,1835.71,1.72,0.6402,2061.73,2073.23,2056.9,2011.82,2062.36,2062.91,-0.55,3.5068,-4.0568,45.09,2107.2,2071.85,2036.51,0.0341,20.17,909418380000.0
2016-05-18,2016,5,2,Wednesday,2044.38,2060.61,2034.49,2047.63,4101320000,0.0205,1836.11,1.74,0.6339,2060.15,2070.7,2058.27,2011.57,2060.1,2061.78,-1.68,2.4694,-4.1494,45.23,2102.95,2069.11,2035.28,0.0327,20.6,913519700000.0
2016-05-19,2016,5,2,Thursday,2044.21,2044.21,2025.91,2040.04,3846770000,-0.3707,1828.93,1.36,0.6345,2053.82,2067.73,2059.28,2011.3,2057.01,2060.17,-3.16,1.3436,-4.5036,42.98,2101.03,2066.54,2032.05,0.0334,20.68,909672930000.0
2016-05-20,2016,5,2,Friday,2041.88,2058.35,2041.88,2052.32,3507650000,0.6019,1840.54,1.97,0.6481,2052.08,2065.86,2060.54,2011.07,2056.29,2059.59,-3.3,0.4148,-3.7148,47.53,2097.5,2064.58,2031.66,0.0319,20.51,913180580000.0
2016-05-23,2016,5,2,Monday,2052.23,2055.58,2047.26,2048.04,3055480000,-0.2085,1836.5,1.76,0.6483,2049.79,2063.79,2061.06,2010.89,2055.02,2058.73,-3.71,-0.4101,-3.2999,46.15,2094.39,2062.59,2030.79,0.0308,19.64,910125100000.0
2016-05-24,2016,5,2,Tuesday,2052.65,2079.67,2052.65,2076.06,3627340000,1.3681,1862.99,3.15,0.7223,2053.99,2063.23,2062.19,2010.88,2058.26,2060.02,-1.76,-0.6801,-1.0799,55.32,2091.28,2061.81,2032.34,0.0286,20.49,913752440000.0
2016-05-25,2016,5,2,Wednesday,2078.93,2094.73,2078.93,2090.54,3859160000,0.6975,1876.68,3.87,0.7381,2057.41,2063.18,2063.68,2010.81,2063.22,2062.28,0.94,-0.3561,1.2961,59.18,2090.0,2061.58,2033.15,0.0276,20.36,917611600000.0
2016-05-26,2016,5,2,Thursday,2091.44,2094.3,2087.08,2090.1,3230990000,-0.021,1876.27,3.85,0.7372,2063.53,2062.94,2064.94,2010.84,2067.36,2064.34,3.02,0.3191,2.7009,59.01,2092.86,2062.29,2031.72,0.0296,19.42,914380610000.0
2016-05-27,2016,5,2,Friday,2090.06,2099.06,2090.06,2099.06,3079150000,0.4287,1884.74,4.29,0.712,2070.88,2064.04,2066.1,2010.91,2072.24,2066.91,5.33,1.3213,4.0087,61.4,2098.7,2063.98,2029.26,0.0336,18.68,917459760000.0
2016-05-31,2016,5,2,Tuesday,2100.13,2103.48,2088.66,2096.95,4514410000,-0.1005,1882.74,4.19,0.7014,2079.01,2065.55,2067.05,2010.98,2076.04,2069.14,6.9,2.437,4.463,60.51,2101.74,2064.76,2027.78,0.0358,18.4,912945350000.0
2016-06-01,2016,6,2,Wednesday,2093.94,2100.97,2085.1,2099.33,3525170000,0.1135,1884.99,4.31,0.6826,2085.73,2066.4,2068.01,2011.01,2079.62,2071.37,8.25,3.5996,4.6504,61.2,2106.62,2066.55,2026.49,0.0388,18.22,916470520000.0
2016-06-02,2016,6,2,Thursday,2097.71,2105.26,2088.59,2105.26,3632720000,0.2825,1890.6,4.6,0.6513,2093.9,2068.4,2069.12,2011.03,2083.57,2073.88,9.69,4.8177,4.8723,62.93,2112.15,2069.26,2026.37,0.0415,18.11,920103240000.0
2016-06-03,2016,6,2,Friday,2104.07,2104.07,2085.36,2099.13,3627780000,-0.2912,1884.81,4.3,0.6385,2097.2,2070.68,2070.36,2011.04,2085.96,2075.75,10.21,5.8962,4.3138,59.95,2115.61,2071.69,2027.76,0.0424,18.24,916475460000.0
2016-06-06,2016,6,2,Monday,2100.83,2113.36,2100.83,2109.41,3442020000,0.4897,1894.53,4.81,0.6429,2099.89,2073.48,2071.83,2011.19,2089.57,2078.25,11.32,6.9809,4.3391,63.1,2120.73,2074.3,2027.87,0.0448,17.95,919917480000.0
2016-06-07,2016,6,2,Tuesday,2110.18,2119.22,2110.18,2112.13,3534730000,0.1289,1897.1,4.94,0.6415,2103.04,2076.1,2073.34,2011.57,2093.04,2080.76,12.28,8.0407,4.2393,63.91,2125.71,2076.97,2028.23,0.0469,17.37,923452210000.0
2016-06-08,2016,6,2,Wednesday,2112.71,2120.55,2112.71,2119.12,3562060000,0.3309,1903.71,5.29,0.6429,2105.9,2078.98,2074.62,2012.31,2097.05,2083.6,13.45,9.1226,4.3274,65.98,2130.91,2078.71,2026.5,0.0502,16.73,927014270000.0
2016-06-09,2016,6,2,Thursday,2115.65,2117.64,2107.73,2115.48,3290320000,-0.1718,1900.26,5.11,0.5932,2108.55,2080.46,2075.65,2013.42,2099.89,2085.96,13.93,10.0841,3.8459,63.93,2135.48,2081.26,2027.04,0.0521,16.35,923723950000.0
2016-06-10,2016,6,2,Friday,2109.57,2109.57,2089.96,2096.07,3515010000,-0.9175,1881.91,4.14,0.5899,2108.09,2081.96,2076.37,2014.57,2099.3,2086.71,12.59,10.5853,2.0047,54.24,2136.83,2082.86,2028.88,0.0518,17.01,920208940000.0
2016-06-13,2016,6,2,Monday,2091.75,2098.12,2078.46,2079.06,3392030000,-0.8115,1865.83,3.3,0.6207,2104.34,2082.68,2076.5,2015.26,2096.19,2086.14,10.05,10.4782,-0.4282,47.46,2135.75,2084.48,2033.21,0.0492,17.2,916816910000.0
2016-06-14,2016,6,2,Tuesday,2076.65,2081.3,2064.1,2075.32,3759770000,-0.1799,1862.29,3.11,0.5895,2100.94,2084.04,2076.68,2015.7,2092.98,2085.34,7.64,9.9106,-2.2706,46.09,2135.69,2084.91,2034.13,0.0487,17.2,913057140000.0
2016-06-15,2016,6,2,Wednesday,2077.6,2085.65,2069.8,2071.5,3544720000,-0.1841,1858.68,2.92,0.5531,2095.53,2084.27,2077.21,2016.11,2089.67,2084.31,5.36,9.0005,-3.6405,44.68,2134.2,2086.13,2038.05,0.0461,17.1,909512420000.0
2016-06-16,2016,6,2,Thursday,2066.36,2079.62,2050.37,2077.99,3628280000,0.3133,1864.82,3.25,0.5111,2090.65,2085.74,2077.44,2016.64,2087.87,2083.85,4.02,8.0044,-3.9844,47.62,2132.4,2087.65,2042.89,0.0429,17.97,913140700000.0
2016-06-17,2016,6,2,Friday,2078.2,2078.2,2062.84,2071.22,4952630000,-0.3258,1858.42,2.91,0.5184,2083.81,2086.86,2078.02,2017.43,2085.31,2082.91,2.4,6.8835,-4.4835,44.93,2128.86,2089.2,2049.55,0.038,17.78,908188070000.0
2016-06-20,2016,6,2,Monday,2075.58,2100.66,2075.58,2083.25,3467440000,0.5808,1869.79,3.51,0.5208,2079.2,2088.92,2078.74,2018.1,2084.99,2082.94,2.05,5.9168,-3.8668,50.29,2126.58,2090.75,2054.92,0.0343,18.61,911655510000.0
2016-06-21,2016,6,2,Tuesday,2085.19,2093.66,2083.02,2088.9,3232880000,0.2712,1875.13,3.79,0.5098,2078.18,2090.66,2079.67,2018.79,2085.6,2083.38,2.22,5.1774,-2.9574,52.62,2122.51,2092.79,2063.08,0.0284,18.04,914888390000.0
2016-06-22,2016,6,2,Wednesday,2089.75,2099.71,2084.36,2085.45,3168160000,-0.1652,1871.87,3.62,0.5086,2079.09,2092.44,2080.15,2019.61,2085.57,2083.53,2.04,4.5499,-2.5099,51.05,2122.15,2093.26,2064.38,0.0276,17.85,911720230000.0
2016-06-23,2016,6,2,Thursday,2092.8,2113.32,2092.8,2113.32,3297940000,1.3364,1898.22,5.0,0.5047,2084.52,2094.22,2080.77,2020.33,2089.84,2085.74,4.1,4.46,-0.36,61.16,2124.6,2094.4,2064.2,0.0288,18.57,915018170000.0
2016-06-24,2016,6,2,Friday,2103.81,2103.81,2032.57,2037.41,7597450000,-3.592,1826.45,1.23,0.932,2079.65,2091.69,2079.86,2020.8,2081.78,2082.16,-0.38,3.492,-3.872,38.09,2131.3,2091.77,2052.24,0.0378,23.01,907420720000.0
2016-06-27,2016,6,2,Monday,2031.45,2031.45,1991.68,2000.54,5431220000,-1.8097,1791.58,-0.6,1.0017,2068.58,2087.42,2078.26,2021.05,2069.28,2076.11,-6.83,1.4276,-8.2576,31.81,2143.42,2086.84,2030.26,0.0542,24.63,901989500000.0
2016-06-28,2016,6,2,Tuesday,2006.67,2036.09,2006.67,2036.09,4385810000,1.777,1825.2,1.16,1.0841,2063.57,2084.43,2077.09,2021.42,2064.17,2073.15,-8.98,-0.6539,-8.3261,41.77,2144.49,2083.8,2023.11,0.0582,25.41,906375310000.0
2016-06-29,2016,6,2,Wednesday,2042.69,2073.13,2042.69,2070.77,4241740000,1.7033,1857.99,2.89,1.1564,2061.78,2083.18,2076.49,2022.01,2065.19,2072.97,-7.78,-2.0792,-5.7008,49.52,2142.87,2082.37,2021.88,0.0581,26.24,910617050000.0
2016-06-30,2016,6,2,Thursday,2073.17,2098.94,2070.0,2098.86,4622820000,1.3565,1884.55,4.28,1.1965,2063.21,2083.16,2076.42,2022.61,2070.37,2074.89,-4.52,-2.5673,-1.9527,54.77,2142.1,2082.05,2022.0,0.0577,26.44,915239870000.0
2016-07-01,2016,7,3,Friday,2099.34,2108.71,2097.9,2102.95,3458890000,0.1949,1888.42,4.49,1.1956,2065.71,2083.05,2076.65,2023.15,2075.38,2076.97,-1.59,-2.3719,0.7819,55.5,2142.55,2082.24,2021.94,0.0579,25.32,918698760000.0
2016-07-05,2016,7,3,Tuesday,2095.05,2095.05,2080.86,2088.55,3658380000,-0.6848,1874.8,3.77,1.2035,2062.17,2082.54,2076.59,2023.64,2077.41,2077.83,-0.42,-1.9815,1.5615,52.32,2140.23,2081.2,2022.17,0.0567,25.09,915040380000.0
2016-07-06,2016,7,3,Wednesday,2084.43,2100.72,2074.02,2099.73,3909380000,0.5353,1885.37,4.33,1.2045,2071.07,2082.08,2076.83,2024.35,2080.84,2079.45,1.39,-1.3072,2.6972,54.5,2138.49,2080.58,2022.66,0.0557,25.2,918949760000.0
